1704.9299,127.0684,9806.3760,-2571.9368,-3011.1030,-7440.5796,-8711.0828,-7313.5112,1095.2932
1704.9449,88.4894,9761.2090,-2571.9368,-3011.1030,-7402.0006,-8665.9158,-7313.5112,1095.2932
1704.9600,49.9103,9716.0420,-2571.9368,-3011.1030,-7363.4215,-8620.7488,-7313.5112,1095.2932
1704.9750,11.3312,9670.8760,-2571.9368,-3011.1030,-7324.8425,-8575.5828,-7313.5112,1095.2932
1704.9900,-27.2478,9625.7090,-2571.9368,-3011.1030,-7286.2634,-8530.4158,-7313.5112,1095.2932
1705.0050,-65.8269,9580.5430,-2571.9368,-3011.1030,-7247.6844,-8485.2498,-7313.5112,1095.2932
1705.0200,-104.4059,9535.3760,-2571.9368,-3011.1030,-7209.1053,-8440.0828,-7313.5112,1095.2932
1705.0349,-142.9702,9490.2266,-2568.3459,-3006.8972,-7170.5410,-8394.9333,-7313.5112,1095.2932
1705.0499,-181.5493,9445.0605,-2571.9375,-3011.1025,-7131.9620,-8349.7673,-7313.5112,1095.2932
1705.0649,-220.1283,9399.8936,-2571.9375,-3011.1025,-7093.3829,-8304.6003,-7313.5112,1095.2932
1705.0800,-258.7074,9354.7266,-2571.9375,-3011.1028,-7054.8039,-8259.4333,-7313.5112,1095.2932
1705.0950,-297.2864,9309.5605,-2571.9370,-3011.1028,-7016.2248,-8214.2673,-7313.5112,1095.2932
1705.1100,-335.8655,9264.3936,-2571.9370,-3011.1030,-6977.6458,-8169.1003,-7313.5112,1095.2932
1705.1250,-374.4445,9219.2275,-2571.9370,-3011.1028,-6939.0667,-8123.9343,-7313.5112,1095.2932
1705.1400,-413.0236,9174.0605,-2571.9370,-3011.1030,-6900.4876,-8078.7673,-7313.5112,1095.2932
1705.1549,-451.6026,9128.8936,-2571.9368,-3011.1028,-6861.9086,-8033.6003,-7313.5112,1095.2932
1705.1699,-490.1817,9083.7275,-2571.9368,-3011.1028,-6823.3295,-7988.4343,-7313.5112,1095.2932
1705.1849,-528.7607,9038.5605,-2571.9368,-3011.1030,-6784.7505,-7943.2673,-7313.5112,1095.2932
1705.2000,-567.3398,8993.3936,-2571.9368,-3011.1028,-6746.1714,-7898.1003,-7313.5112,1095.2932
1705.2150,-605.9189,8948.2275,-2571.9368,-3011.1028,-6707.5923,-7852.9343,-7313.5112,1095.2932
1705.2300,-644.4979,8903.0605,-2571.9368,-3011.1030,-6669.0133,-7807.7673,-7313.5112,1095.2932
1705.2450,-683.0770,8857.8945,-2571.9368,-3011.1028,-6630.4343,-7762.6013,-7313.5112,1095.2932
1705.2600,-721.6560,8812.7275,-2571.9370,-3011.1028,-6591.8552,-7717.4343,-7313.5112,1095.2932
1705.2749,-760.2351,8767.5605,-2571.9368,-3011.1028,-6553.2761,-7672.2673,-7313.5112,1095.2932
1705.2899,-798.8141,8722.3945,-2571.9368,-3011.1028,-6514.6971,-7627.1013,-7313.5112,1095.2932
1705.3049,-837.3932,8677.2275,-2571.9368,-3011.1028,-6476.1180,-7581.9343,-7313.5112,1095.2932
1705.3199,-875.9722,8632.0615,-2571.9368,-3011.1028,-6437.5390,-7536.7683,-7313.5112,1095.2932
1705.3350,-914.5513,8586.8945,-2571.9370,-3011.1028,-6398.9600,-7491.6013,-7313.5112,1095.2932
1705.3500,-953.1304,8541.7275,-2571.9370,-3011.1028,-6360.3809,-7446.4343,-7313.5112,1095.2932
1705.3650,-991.7094,8496.5615,-2571.9370,-3011.1028,-6321.8018,-7401.2683,-7313.5112,1095.2932
1705.3800,-1030.2885,8451.3945,-2571.9370,-3011.1028,-6283.2228,-7356.1013,-7313.5112,1095.2932
1705.3950,-1068.8676,8406.2275,-2571.9370,-3011.1028,-6244.6437,-7310.9343,-7313.5112,1095.2932
1705.4099,-1107.4244,8361.0869,-2568.3501,-3006.9033,-6206.0868,-7265.7937,-7313.5112,1095.2932
1705.4249,-1146.0035,8315.9209,-2571.9370,-3011.1028,-6167.5077,-7220.6277,-7313.5112,1095.2932
1705.4399,-1184.5826,8270.7539,-2571.9375,-3011.1028,-6128.9286,-7175.4607,-7313.5112,1095.2932
1705.4550,-1223.1616,8225.5869,-2571.9370,-3011.1028,-6090.3496,-7130.2937,-7313.5112,1095.2932
1705.4700,-1261.7407,8180.4209,-2571.9370,-3011.1028,-6051.7705,-7085.1277,-7313.5112,1095.2932
1705.4850,-1300.3198,8135.2539,-2571.9370,-3011.1028,-6013.1914,-7039.9607,-7313.5112,1095.2932
1705.5000,-1338.8988,8090.0874,-2571.9370,-3011.1028,-5974.6124,-6994.7942,-7313.5112,1095.2932
1705.5150,-1377.4779,8044.9209,-2571.9370,-3011.1028,-5936.0333,-6949.6277,-7313.5112,1095.2932
1705.5299,-1416.0569,7999.7544,-2571.9370,-3011.1025,-5897.4543,-6904.4612,-7313.5112,1095.2932
1705.5449,-1454.6360,7954.5874,-2571.9375,-3011.1025,-5858.8752,-6859.2942,-7313.5112,1095.2932
1705.5599,-1493.2151,7909.4209,-2571.9370,-3011.1025,-5820.2961,-6814.1277,-7313.5112,1095.2932
